% Created by Marsyas
@relation MFCC.arff
@attribute Mean_Acc1000_Mean_Mem40_MFCC0_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC1_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC2_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC3_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC4_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC5_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC6_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC7_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC8_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC9_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC10_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC11_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC12_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC0_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC1_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC2_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC3_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC4_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC5_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC6_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC7_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC8_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC9_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC10_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC11_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC12_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC0_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC1_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC2_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC3_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC4_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC5_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC6_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC7_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC8_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC9_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC10_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC11_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC12_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC0_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC1_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC2_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC3_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC4_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC5_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC6_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC7_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC8_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC9_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC10_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC11_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC12_Power_powerFFT_WinHamming_ real
@attribute output {newmetal,metal,rock,jazz,pop,hiphop,classical,reggae,blues,country,disco}


@data
-44.202783,3.243244,1.094231,0.566421,0.388054,0.563918,0.245123,0.307378,0.320911,0.436921,0.423223,0.287625,0.357643,6.187498,1.294866,1.160995,0.775102,0.641643,0.608596,0.509096,0.449210,0.441518,0.382301,0.400788,0.353660,0.347701,30.886537,2.392908,0.876550,0.619931,0.391533,0.477966,0.232477,0.314309,0.259913,0.331235,0.325954,0.225504,0.276258,8.002747,0.900052,0.838777,0.566557,0.453969,0.427311,0.358547,0.317240,0.310005,0.267819,0.288518,0.249836,0.247659,hiphop
-43.705568,1.995064,0.304844,0.852501,0.706416,0.563181,0.354953,0.365291,0.325152,0.368039,0.417674,0.275771,0.437020,7.586250,1.196117,1.057927,0.668471,0.558657,0.508869,0.382237,0.392203,0.385076,0.286564,0.321893,0.306519,0.311686,31.342956,1.530963,0.513189,0.678225,0.548907,0.456181,0.350873,0.311490,0.295502,0.291416,0.324060,0.231154,0.344754,8.057100,0.859757,0.779623,0.505112,0.415571,0.366945,0.272882,0.285350,0.274247,0.205146,0.234076,0.234449,0.231069,hiphop
-37.968553,2.427078,0.236161,1.108924,0.372230,0.644722,0.434201,0.263477,0.221419,0.446678,0.145548,0.185399,0.033496,3.333974,0.627462,0.490805,0.485637,0.362556,0.301017,0.335598,0.302672,0.279293,0.322472,0.277854,0.255771,0.255481,27.216127,1.772170,0.280442,0.853561,0.320652,0.531202,0.359346,0.236556,0.196082,0.357302,0.231601,0.193139,0.129691,6.280602,0.494633,0.351827,0.360976,0.254547,0.211589,0.245180,0.219460,0.199434,0.228158,0.201862,0.184072,0.181385,hiphop
-42.053699,2.353602,-0.047183,0.826918,0.507307,0.317778,0.277496,0.450017,0.291566,0.244816,0.528800,0.409428,0.206654,3.706550,0.669247,0.591051,0.512570,0.450168,0.406521,0.382731,0.335037,0.312384,0.318828,0.316383,0.316424,0.282043,30.158399,1.698805,0.137545,0.630528,0.433231,0.266613,0.226565,0.350544,0.229777,0.200325,0.392746,0.309385,0.161453,6.858016,0.510414,0.429267,0.362549,0.315131,0.288310,0.273922,0.240184,0.219599,0.222565,0.220465,0.220857,0.201488,hiphop
-39.250123,2.773950,0.256663,0.766632,-0.000673,0.355768,0.082069,0.257300,0.260072,0.386832,0.207899,0.351163,0.095946,3.749108,0.736548,0.572517,0.485334,0.497569,0.403011,0.336709,0.352377,0.363078,0.369037,0.436463,0.467348,0.420728,28.215123,2.055057,0.284092,0.580826,0.256131,0.328065,0.146093,0.256506,0.237405,0.311994,0.252902,0.331744,0.129141,6.235708,0.565862,0.465787,0.346363,0.379600,0.310094,0.254207,0.261559,0.262429,0.272010,0.323270,0.348280,0.312890,hiphop
-44.603121,2.687054,-0.001781,1.030332,0.612215,0.382090,0.514202,0.201321,0.441675,0.549900,0.500894,0.464671,0.266365,5.411010,1.227553,0.860541,0.586857,0.467891,0.446751,0.399628,0.362238,0.307990,0.321505,0.326777,0.319966,0.301156,32.142150,2.092480,0.245460,0.901519,0.474515,0.336041,0.458170,0.233041,0.351659,0.435428,0.436027,0.353897,0.219989,7.297514,0.906338,0.621268,0.432282,0.338106,0.316173,0.282076,0.259030,0.219879,0.231988,0.239557,0.227778,0.213057,hiphop
-39.291884,1.836552,-0.178037,0.892860,0.141014,0.505090,0.123102,0.164552,0.352751,0.397756,0.263036,0.324595,0.161370,5.150363,0.929640,0.941121,0.761474,0.596201,0.458454,0.365081,0.362453,0.334786,0.339026,0.324017,0.342860,0.385993,28.095502,1.384377,0.286838,0.679909,0.209928,0.385595,0.138882,0.161151,0.276280,0.319160,0.223815,0.258715,0.208680,6.745327,0.658312,0.665161,0.547005,0.423866,0.328424,0.262734,0.258615,0.234753,0.236359,0.230118,0.245044,0.280475,hiphop
-41.536122,2.255651,0.466886,1.415055,0.496083,0.338695,0.168096,0.151998,0.112505,0.195709,0.117510,0.275535,0.242606,5.220857,1.217599,0.947557,0.797136,0.536848,0.416869,0.419030,0.377395,0.354450,0.345329,0.298388,0.313027,0.282133,29.830540,1.699787,0.454831,1.148137,0.422018,0.309657,0.223364,0.183154,0.274223,0.217583,0.126136,0.250306,0.226063,6.704514,0.856265,0.697383,0.571564,0.385295,0.296295,0.299665,0.275882,0.267093,0.247241,0.211601,0.221935,0.198750,hiphop
-41.573849,3.267893,0.956864,0.841543,0.331409,0.336616,0.037583,0.173419,0.195899,0.283823,0.185631,0.279304,0.271096,5.186463,1.079094,0.626271,0.678135,0.450376,0.405338,0.337980,0.331211,0.336292,0.322069,0.306095,0.305444,0.313029,29.929489,2.373112,0.754514,0.738972,0.382969,0.326847,0.145435,0.174806,0.188427,0.242720,0.178128,0.216175,0.231310,6.909924,0.796936,0.469664,0.512740,0.325440,0.293564,0.250184,0.247256,0.245811,0.231468,0.220553,0.218431,0.225679,hiphop
-42.185051,1.880859,1.184806,0.981169,0.324117,0.232402,0.222436,0.592767,0.247120,0.223148,0.431266,0.326206,0.364975,5.473710,1.463140,0.973016,0.859919,0.572368,0.474945,0.465304,0.443783,0.396363,0.367961,0.335038,0.316945,0.297949,30.277279,1.437279,0.900219,0.778799,0.341018,0.241411,0.261815,0.464061,0.237418,0.185165,0.325896,0.262660,0.279820,6.803142,1.042021,0.687732,0.606561,0.418512,0.340990,0.334141,0.319699,0.291707,0.263233,0.241054,0.226627,0.210558,hiphop
-41.200712,2.245748,0.414227,1.325949,0.387650,0.616288,0.529672,0.252318,0.405634,0.227097,0.436419,0.149941,0.434522,4.430366,1.091177,0.880715,0.883046,0.687784,0.450677,0.470229,0.432245,0.392905,0.423720,0.316998,0.317568,0.313150,29.561059,1.630709,0.866909,0.997233,0.361085,0.473139,0.452981,0.329486,0.337484,0.240499,0.386764,0.128165,0.324202,6.860680,0.852167,0.625032,0.621000,0.501177,0.331742,0.327900,0.308485,0.280346,0.305394,0.222379,0.224988,0.219793,hiphop
-38.275362,2.029453,0.011012,0.630280,-0.006327,0.697602,0.187580,0.378086,0.426728,0.262672,0.266123,0.269909,0.222572,3.515633,0.826644,0.534516,0.500914,0.392655,0.362238,0.398674,0.359769,0.298259,0.323803,0.318600,0.265345,0.297088,27.481775,1.539740,0.597831,0.649457,0.175015,0.546239,0.269093,0.303205,0.338827,0.226395,0.246795,0.250603,0.205338,6.382748,0.665113,0.394000,0.373324,0.301044,0.257512,0.300913,0.268549,0.214584,0.234090,0.237770,0.192167,0.215754,hiphop
-40.483429,1.690394,0.787268,1.160353,0.332868,0.385472,0.442602,0.316611,0.458402,0.145162,0.202395,0.062812,0.139896,4.833966,0.912868,0.662949,0.739387,0.525760,0.448944,0.427524,0.428562,0.428013,0.387860,0.388351,0.359532,0.347588,29.079234,1.232280,0.575687,0.871463,0.293873,0.307237,0.348753,0.260059,0.356721,0.173099,0.231577,0.087851,0.148766,6.628722,0.643262,0.464650,0.525759,0.375887,0.317227,0.303889,0.319332,0.304343,0.281061,0.293918,0.261093,0.249332,hiphop
-42.422974,3.388144,0.289364,1.161758,0.099403,0.283146,0.246482,0.135538,0.320200,0.148847,0.383675,0.165596,0.340118,6.259988,1.390140,0.935987,0.743689,0.578464,0.427618,0.437051,0.435643,0.343018,0.388470,0.346324,0.336782,0.298299,30.406328,2.484392,0.360781,0.918958,0.176085,0.287153,0.223389,0.249074,0.254752,0.220064,0.306189,0.162184,0.263781,7.439382,0.997838,0.667978,0.552656,0.427190,0.311685,0.317366,0.325504,0.244147,0.285466,0.246360,0.240923,0.214947,hiphop
-42.002086,1.129059,0.828729,0.860003,0.212754,0.440762,0.004317,0.298229,0.297406,0.325271,0.184426,-0.021618,0.101741,6.071696,1.066007,0.973345,0.745232,0.680565,0.528541,0.411581,0.387691,0.385997,0.334410,0.378281,0.382160,0.410476,30.141526,1.016245,0.864824,0.860617,0.496454,0.385388,0.270620,0.327030,0.243002,0.263662,0.180452,0.152548,0.177294,7.352620,0.790823,0.705268,0.561854,0.506809,0.400641,0.299812,0.288021,0.283300,0.244104,0.272590,0.275481,0.311939,hiphop
-40.222930,2.574462,0.655841,1.252179,0.334216,0.419845,0.276416,0.467668,0.543344,0.393547,0.230509,0.174664,0.056923,4.801306,0.938457,0.759058,0.664860,0.478588,0.441134,0.367374,0.359087,0.358285,0.334096,0.330148,0.345186,0.414272,28.829579,1.901355,0.558904,0.918914,0.283354,0.330799,0.298540,0.358339,0.429489,0.303570,0.222276,0.204390,0.177324,6.592665,0.680310,0.550622,0.490343,0.342807,0.320488,0.268563,0.254356,0.252529,0.236904,0.231435,0.251582,0.293825,hiphop
-46.770568,4.049880,1.357963,1.129684,0.378974,0.427737,0.386506,0.203460,0.254274,0.147329,0.400647,0.245378,0.290113,5.771730,1.285040,0.934817,0.822056,0.622989,0.482796,0.421571,0.407941,0.374089,0.401821,0.368510,0.344607,0.304233,33.697353,2.945058,1.140608,0.871629,0.343722,0.372816,0.327242,0.199871,0.230446,0.216075,0.332092,0.222720,0.259849,7.391700,0.951654,0.669336,0.597357,0.459018,0.351460,0.298882,0.293193,0.264563,0.289268,0.272788,0.249090,0.215673,hiphop
-41.954517,2.292749,1.355548,1.336812,0.710692,0.705915,0.468741,0.561698,0.390569,0.413302,0.290235,0.414621,0.275045,5.699632,0.983361,0.668475,0.642467,0.306447,0.335443,0.335843,0.268327,0.292232,0.277291,0.220221,0.246705,0.209303,30.136789,1.696242,0.991104,1.033093,0.535541,0.538273,0.361191,0.411433,0.300054,0.310096,0.224236,0.298934,0.208463,7.461324,0.746880,0.478506,0.495514,0.217200,0.245179,0.242046,0.188817,0.209604,0.199387,0.158132,0.172123,0.146677,hiphop
-41.775357,2.071328,1.307758,0.912223,0.640824,0.420180,0.449013,0.326560,0.091252,0.305984,0.128560,0.235548,0.373958,5.132816,0.920050,0.694090,0.724990,0.485642,0.401945,0.436790,0.330910,0.358136,0.356727,0.320765,0.295144,0.293656,29.956788,1.506976,0.959014,0.688416,0.468895,0.330655,0.338336,0.267638,0.152677,0.282445,0.192945,0.209609,0.288982,6.753651,0.645435,0.485305,0.514083,0.340342,0.286310,0.310052,0.233364,0.255525,0.259410,0.228546,0.212695,0.207469,hiphop
-43.391834,0.900129,1.316140,1.447598,0.382448,0.452169,0.517079,0.505183,0.230368,0.290310,0.324400,0.162907,0.343177,5.691219,1.168130,0.956556,0.764719,0.546253,0.524515,0.436096,0.395515,0.371341,0.355940,0.356723,0.353279,0.373158,30.663519,0.693313,1.029258,1.067561,0.499190,0.496346,0.412225,0.410534,0.222304,0.271499,0.300707,0.227053,0.323618,7.022839,0.859097,0.686055,0.540591,0.385937,0.372151,0.306865,0.278138,0.260864,0.249584,0.252156,0.248552,0.273899,hiphop
-43.019701,2.440143,-0.205689,1.152884,0.809912,0.622115,0.366367,0.481785,0.370569,0.477898,0.379257,0.351381,0.242697,5.120978,0.858213,0.768397,0.809602,0.684849,0.493210,0.478303,0.351328,0.348802,0.391200,0.327159,0.351371,0.301369,30.817299,1.785110,0.308224,0.864336,0.643015,0.478194,0.309557,0.362421,0.292444,0.351224,0.293440,0.266788,0.198632,7.116670,0.629078,0.552024,0.593264,0.487232,0.344151,0.339485,0.251059,0.250591,0.276160,0.229862,0.244349,0.212993,hiphop
-35.240710,2.197070,-0.162819,1.049215,0.010902,0.385249,0.389281,0.218555,0.347660,0.234346,0.252830,0.170064,0.122677,6.193205,0.826209,0.797268,0.733298,0.571041,0.339819,0.387945,0.374163,0.322012,0.341452,0.346301,0.290920,0.254995,27.048826,1.793314,0.468831,0.903564,0.309329,0.309898,0.386925,0.249564,0.283183,0.241591,0.258404,0.181128,0.152884,9.322544,0.642234,0.673939,0.571532,0.437843,0.246638,0.294030,0.282828,0.235446,0.248599,0.254853,0.213844,0.190187,hiphop
-46.673781,2.167759,-0.085567,0.646512,0.510457,0.393459,0.557772,0.603471,0.245335,0.377396,0.252368,0.287251,0.315944,4.904194,1.059301,0.746968,0.593827,0.500869,0.441454,0.409332,0.427750,0.372237,0.331580,0.362677,0.335934,0.303959,33.465263,1.633758,0.284878,0.558024,0.479551,0.419645,0.415214,0.486113,0.402235,0.287195,0.240415,0.277635,0.286841,7.730921,0.777055,0.584540,0.451271,0.377276,0.324527,0.297276,0.310690,0.272927,0.243290,0.265711,0.241058,0.219770,hiphop
-40.419487,2.090741,0.060963,0.630051,0.273103,0.292302,0.224435,0.264522,0.364418,0.287770,0.240829,0.271157,0.247264,5.213359,1.034479,0.681124,0.621722,0.411837,0.341063,0.370586,0.350662,0.323272,0.330589,0.316660,0.308974,0.282888,29.172495,1.589661,0.298976,0.641450,0.350210,0.295101,0.303005,0.326303,0.321400,0.244724,0.249468,0.213218,0.204955,6.558103,0.863866,0.562872,0.446302,0.318577,0.256166,0.273744,0.262351,0.236079,0.244014,0.238184,0.227448,0.225594,hiphop
-40.768457,2.248683,1.229818,1.191205,0.669842,0.539201,0.410390,0.540023,0.272679,0.399828,0.358645,0.372560,0.339571,5.715134,1.007857,0.736861,0.753393,0.401556,0.416418,0.449974,0.337262,0.314022,0.286955,0.285434,0.270380,0.266742,29.188647,1.637594,0.887530,0.879638,0.503705,0.401314,0.304491,0.395590,0.220761,0.299810,0.272353,0.279577,0.251597,6.959085,0.715213,0.523305,0.549462,0.332717,0.291154,0.320603,0.248544,0.225860,0.203444,0.213878,0.191854,0.189154,hiphop
-42.422974,3.388144,0.289364,1.161758,0.099403,0.283146,0.246482,0.135538,0.320200,0.148847,0.383675,0.165596,0.340118,6.259988,1.390140,0.935987,0.743689,0.578464,0.427618,0.437051,0.435643,0.343018,0.388470,0.346324,0.336782,0.298299,30.406328,2.484392,0.360781,0.918958,0.176085,0.287153,0.223389,0.249074,0.254752,0.220064,0.306189,0.162184,0.263781,7.439382,0.997838,0.667978,0.552656,0.427190,0.311685,0.317366,0.325504,0.244147,0.285466,0.246360,0.240923,0.214947,hiphop
-50.596951,2.872896,-0.045174,1.323731,0.041682,0.745380,0.110052,0.058387,0.752316,0.147651,0.494195,0.217762,0.458509,5.916007,1.122890,0.944614,0.768087,0.667071,0.529983,0.432146,0.429819,0.481115,0.407121,0.392185,0.400262,0.374820,35.342774,2.543418,0.775123,1.086261,0.545595,0.601840,0.215138,0.170635,0.696427,0.271010,0.421904,0.284839,0.373255,8.871909,0.939938,0.756918,0.562980,0.514886,0.396441,0.326685,0.317926,0.358939,0.282440,0.278715,0.283392,0.278309,hiphop
-41.258761,2.113164,1.300612,1.420916,0.523816,0.584755,0.380628,0.486787,0.138888,0.332294,0.117994,0.329172,0.143938,5.210832,1.117733,0.810463,0.826601,0.539414,0.454175,0.407081,0.400632,0.369688,0.310623,0.330472,0.322617,0.310492,29.591869,1.564821,0.979229,1.069861,0.416545,0.461609,0.301247,0.372671,0.160664,0.266324,0.146764,0.286684,0.182416,6.708727,0.795817,0.568083,0.592204,0.387299,0.324329,0.288893,0.289385,0.277627,0.219719,0.236409,0.239246,0.223694,hiphop
-41.701392,1.364620,0.199993,1.015738,0.529740,0.403095,-0.007747,0.314167,0.270878,0.210870,0.349068,0.434468,0.323274,4.003262,0.732973,0.558399,0.551893,0.412603,0.327424,0.313940,0.304053,0.288934,0.309048,0.308490,0.282825,0.283503,29.888105,1.031791,0.272916,0.773779,0.417565,0.313868,0.158207,0.270865,0.209617,0.189212,0.264029,0.312614,0.241004,6.835254,0.510322,0.393075,0.399090,0.308092,0.235368,0.229894,0.212209,0.202922,0.222603,0.218833,0.200784,0.198839,hiphop
-45.322120,2.486553,1.426326,0.573047,0.264433,0.553777,0.359994,0.256521,0.397731,0.252147,0.246532,0.138468,0.283821,6.491813,1.275623,0.817476,0.705475,0.544729,0.439173,0.385169,0.403684,0.423496,0.389884,0.370118,0.353883,0.357402,32.449273,1.908195,1.043035,0.553686,0.268515,0.428747,0.280487,0.228195,0.345824,0.256437,0.219921,0.181364,0.270733,7.643677,0.946826,0.621549,0.521094,0.390459,0.309243,0.277103,0.299471,0.351657,0.303580,0.292030,0.301485,0.268931,hiphop
-44.202783,3.243244,1.094231,0.566421,0.388054,0.563918,0.245123,0.307378,0.320911,0.436921,0.423223,0.287625,0.357643,6.187498,1.294866,1.160995,0.775102,0.641643,0.608596,0.509096,0.449210,0.441518,0.382301,0.400788,0.353660,0.347701,30.886537,2.392908,0.876550,0.619931,0.391533,0.477966,0.232477,0.314309,0.259913,0.331235,0.325954,0.225504,0.276258,8.002747,0.900052,0.838777,0.566557,0.453969,0.427311,0.358547,0.317240,0.310005,0.267819,0.288518,0.249836,0.247659,hiphop
-46.809129,0.434060,1.409771,1.121697,0.877744,0.582451,0.382494,0.606765,0.297242,0.648494,0.461352,0.301144,0.602874,5.283276,0.723051,0.752460,0.622540,0.502983,0.459995,0.406975,0.411026,0.348302,0.375644,0.351754,0.338990,0.365970,33.556201,0.403369,1.039946,0.862957,0.676781,0.447848,0.289562,0.464241,0.232120,0.503557,0.345941,0.268114,0.467537,7.667868,0.517991,0.526658,0.441624,0.355752,0.324560,0.288856,0.284832,0.250364,0.265628,0.249520,0.243218,0.259360,hiphop
-41.688470,1.297506,0.470443,1.092332,0.309410,0.463812,0.379616,0.183622,0.509077,0.392412,0.394250,0.272694,0.335500,5.019622,1.099263,0.979333,0.771385,0.531719,0.484094,0.427733,0.443214,0.375243,0.389234,0.362421,0.389195,0.391430,28.993593,1.028932,0.683279,0.812470,0.297419,0.355534,0.418933,0.193528,0.384661,0.403875,0.304384,0.237193,0.320179,7.112857,0.786151,0.701349,0.550836,0.389270,0.338033,0.292235,0.313409,0.266234,0.270667,0.252484,0.279060,0.280814,hiphop
-42.996560,1.997207,0.348989,1.502530,0.491624,0.815399,0.518851,0.466324,0.469675,0.598137,0.412861,0.337135,0.339067,5.200188,0.903384,0.757693,0.570012,0.491048,0.397900,0.382254,0.309579,0.330119,0.303957,0.279128,0.277708,0.303013,30.850337,1.483468,0.400516,1.098433,0.434711,0.629510,0.393151,0.348552,0.344329,0.442035,0.306125,0.261910,0.272173,6.993176,0.635723,0.557416,0.424113,0.360661,0.284939,0.275801,0.221821,0.232144,0.212742,0.198478,0.200305,0.215666,hiphop
-42.336214,2.065877,0.142664,0.770330,0.173466,0.377223,0.169999,0.535484,0.150747,0.395306,0.251840,0.145117,0.145460,3.548512,0.779361,0.528159,0.427644,0.389511,0.340158,0.339620,0.329940,0.309298,0.331866,0.284187,0.265520,0.275934,30.344652,1.543062,0.329503,0.563926,0.204177,0.300802,0.230854,0.404276,0.174029,0.305496,0.200760,0.137443,0.129773,6.980873,0.554440,0.377207,0.310985,0.281099,0.241032,0.242872,0.232638,0.218247,0.236914,0.200843,0.192598,0.203691,hiphop
-42.271374,1.636567,0.535315,1.005543,0.427667,0.546997,0.280267,0.469040,0.406430,0.517576,0.698379,0.309088,0.221521,4.996436,0.757147,0.833449,0.637899,0.421675,0.411475,0.363308,0.336045,0.352275,0.320059,0.375761,0.285371,0.294920,30.278079,1.184177,0.409535,0.758166,0.328050,0.412843,0.234597,0.346760,0.303655,0.373195,0.506771,0.233623,0.178483,6.953223,0.529905,0.585365,0.455146,0.296124,0.292050,0.255361,0.235826,0.252877,0.221965,0.265012,0.204097,0.210511,hiphop
-37.189649,1.218873,0.159059,0.652054,0.265319,0.402211,0.105586,0.383504,0.241756,0.384629,0.316611,0.307339,0.336057,3.612574,0.629084,0.537578,0.564100,0.432905,0.428255,0.388163,0.345768,0.368933,0.289691,0.298958,0.287897,0.298113,26.260274,0.906865,0.307622,0.527375,0.266281,0.304204,0.183525,0.299625,0.214837,0.291285,0.233678,0.231711,0.251566,6.229269,0.442445,0.381993,0.390005,0.311526,0.296385,0.279030,0.243004,0.261016,0.201736,0.212905,0.202509,0.207850,hiphop
-45.138823,2.817892,1.216869,0.609654,0.433295,0.532491,0.398711,0.412321,0.349283,0.231761,0.289450,0.363907,0.338737,5.653721,1.153030,0.768855,0.507082,0.461020,0.414628,0.404555,0.401445,0.330744,0.296399,0.304366,0.274811,0.265098,32.399193,2.075259,0.973386,0.514827,0.359535,0.409091,0.325659,0.368179,0.278226,0.205477,0.225810,0.286152,0.253234,7.290235,0.867420,0.558700,0.408497,0.360323,0.312810,0.302294,0.299190,0.240065,0.215787,0.228251,0.197241,0.194637,hiphop
-40.985204,1.009445,1.887546,1.233996,0.567485,0.809920,0.372476,0.363950,0.184439,0.264858,0.260964,0.259796,0.294567,5.384030,1.153723,0.783183,0.728662,0.529620,0.458394,0.467324,0.400128,0.350533,0.369950,0.323683,0.280058,0.292407,29.365035,0.757901,1.392335,0.923075,0.432798,0.594413,0.322414,0.292400,0.182668,0.220165,0.205818,0.205931,0.219992,6.871610,0.844609,0.572159,0.523715,0.380995,0.323602,0.332959,0.294261,0.252506,0.272806,0.227169,0.197296,0.204727,hiphop
-42.462953,3.046934,-0.177932,1.047359,0.001502,0.388314,0.268239,0.417704,0.214284,0.380824,0.318193,0.289494,0.258692,4.561453,1.016136,0.781760,0.716480,0.636912,0.444663,0.418669,0.393769,0.362016,0.353561,0.332465,0.297760,0.311968,30.495515,2.225991,0.275513,0.815646,0.381072,0.315125,0.232514,0.324526,0.171877,0.291700,0.251164,0.213254,0.214799,6.757721,0.718721,0.586805,0.513191,0.492944,0.314387,0.297437,0.276720,0.254642,0.249851,0.235161,0.209442,0.222097,hiphop
-45.042936,2.940728,1.722333,1.105707,0.642295,0.494445,0.592604,0.299653,0.136822,0.457415,0.274041,0.369499,0.346516,6.602989,1.676190,0.903540,0.837333,0.559272,0.488606,0.422637,0.388644,0.394040,0.387609,0.338288,0.293688,0.281234,32.309283,2.170139,1.285349,0.862241,0.489330,0.382577,0.450692,0.242141,0.166724,0.347405,0.219679,0.272234,0.259745,7.495172,1.200104,0.659799,0.602111,0.399696,0.348905,0.301772,0.287078,0.277526,0.286631,0.241059,0.205843,0.202438,hiphop
-41.842965,1.319023,0.271662,1.157401,0.349677,0.308066,0.268390,0.447851,0.350433,0.360146,0.278493,0.322641,0.269177,4.301548,0.696729,0.664551,0.571406,0.470443,0.419246,0.377015,0.374730,0.395585,0.353733,0.311842,0.335182,0.358972,29.958561,1.002101,0.322617,0.866261,0.310049,0.302502,0.247943,0.380487,0.346915,0.305782,0.227876,0.252923,0.220213,7.077130,0.486401,0.476574,0.400637,0.347740,0.309824,0.272450,0.263389,0.280953,0.253624,0.219692,0.243036,0.263108,hiphop
-37.556321,2.171149,0.460284,1.066402,0.231984,0.303750,0.357607,0.281696,0.230921,0.335846,0.285527,0.269233,0.142752,3.719841,0.758690,0.689445,0.668311,0.481426,0.410598,0.318643,0.313230,0.311811,0.321587,0.315064,0.309261,0.329894,26.855210,1.612576,0.466333,0.815335,0.271478,0.272064,0.312320,0.222330,0.182283,0.281047,0.256065,0.236441,0.212344,6.438425,0.612170,0.516817,0.500291,0.379302,0.299267,0.227125,0.226242,0.221396,0.230097,0.224563,0.221705,0.237591,hiphop
